Timestamp,Control Temp,Setpoint
2021-12-10T19:35:00.000,12.645381927490234,12
2021-12-10T19:40:00.000,12.711141586303711,12
2021-12-10T19:45:00.000,12.486228942871094,12
2021-12-10T19:50:00.000,12.378358840942383,12
2021-12-10T19:55:00.000,12.53954029083252,12
2021-12-10T20:00:00.000,12.6132173538208,12
2021-12-10T20:05:00.000,12.421573638916016,12
2021-12-10T20:10:00.000,12.515666961669922,12
2021-12-10T20:15:00.000,12.637700080871582,12
2021-12-10T20:20:00.000,12.358572006225586,12
2021-12-10T20:25:00.000,12.574016571044922,12
2021-12-10T20:30:00.000,12.483470916748047,12
2021-12-10T20:35:00.000,12.369888305664062,12
2021-12-10T20:40:00.000,12.51279067993164,12
2021-12-10T20:45:00.000,12.425271987915039,12
2021-12-10T20:50:00.000,12.5045747756958,12
2021-12-10T20:55:00.000,12.577112197875977,12
2021-12-10T21:00:00.000,12.427104949951172,12
2021-12-10T21:05:00.000,12.494709014892578,12
2021-12-10T21:10:00.000,12.517559051513672,12
2021-12-10T21:15:00.000,12.559803009033203,12
2021-12-10T21:20:00.000,12.311922073364258,12
2021-12-10T21:25:00.000,12.471176147460938,12
2021-12-10T21:35:00.000,12.500505447387695,12
2021-12-10T21:40:00.000,12.450145721435547,12
2021-12-10T21:45:00.000,12.505491256713867,12
2021-12-10T21:50:00.000,12.573081970214844,12
2021-12-10T21:55:00.000,12.60180377960205,12
2021-12-10T22:00:00.000,12.337051391601562,12
2021-12-10T22:05:00.000,12.551441192626953,12
2021-12-10T22:10:00.000,12.562313079833984,12
2021-12-10T22:15:00.000,12.3804349899292,12
2021-12-10T22:20:00.000,12.424967765808105,12
2021-12-10T22:25:00.000,12.601692199707031,12
2021-12-10T22:30:00.000,12.676321029663086,12
2021-12-10T22:35:00.000,12.494653701782227,12
2021-12-10T22:45:00.000,12.318601608276367,12
2021-12-10T22:50:00.000,12.432239532470703,12
2021-12-10T22:55:00.000,12.583810806274414,12
2021-12-10T23:00:00.000,12.668525695800781,12
2021-12-10T23:10:00.000,12.317011833190918,12
2021-12-10T23:15:00.000,12.371623992919922,12
2021-12-10T23:20:00.000,12.567051887512207,12
2021-12-10T23:25:00.000,12.695606231689453,12
2021-12-10T23:30:00.000,12.4722900390625,12
2021-12-10T23:35:00.000,12.452198028564453,12
2021-12-10T23:40:00.000,12.397453308105469,12
2021-12-10T23:45:00.000,12.388017654418945,12
2021-12-10T23:50:00.000,12.581988334655762,12
2021-12-10T23:55:00.000,12.572193145751953,12
2021-12-11T00:00:00.000,12.457375526428223,12
2021-12-11T00:10:00.000,13.425193786621094,15
2021-12-11T00:20:00.000,15.22327709197998,15
2021-12-11T00:25:00.000,15.123050689697266,15
2021-12-11T00:30:00.000,14.988024711608887,15
2021-12-11T00:35:00.000,14.902425765991211,15
2021-12-11T00:45:00.000,14.842981338500977,15
2021-12-11T00:50:00.000,14.847223281860352,15
2021-12-11T01:00:00.000,14.881199836730957,15
2021-12-11T01:05:00.000,14.913751602172852,15
2021-12-11T01:10:00.000,14.942766189575195,15
2021-12-11T01:15:00.000,14.97531509399414,15
2021-12-11T01:20:00.000,15.011392593383789,15
2021-12-11T01:25:00.000,15.062315940856934,15
2021-12-11T01:30:00.000,15.120292663574219,15
2021-12-11T01:35:00.000,15.186738014221191,15
2021-12-11T01:40:00.000,15.258827209472656,15
2021-12-11T01:45:00.000,15.330888748168945,15
2021-12-11T01:50:00.000,15.402915954589844,15
2021-12-11T01:55:00.000,15.479164123535156,15
2021-12-11T02:00:00.000,15.549034118652344,15
2021-12-11T02:05:00.000,15.61324691772461,15
2021-12-11T02:10:00.000,15.661919593811035,15
2021-12-11T02:15:00.000,15.691546440124512,15
2021-12-11T02:20:00.000,15.516695022583008,15
2021-12-11T02:25:00.000,15.254729270935059,15
2021-12-11T02:30:00.000,15.194666862487793,15
2021-12-11T02:35:00.000,15.188311576843262,15
2021-12-11T02:40:00.000,15.211627960205078,15
2021-12-11T02:45:00.000,15.239873886108398,15
2021-12-11T02:50:00.000,15.270942687988281,15
2021-12-11T02:55:00.000,15.306248664855957,15
2021-12-11T03:00:00.000,15.333780288696289,15
2021-12-11T03:05:00.000,15.360605239868164,15
2021-12-11T03:10:00.000,15.383193969726562,15
2021-12-11T03:15:00.000,15.404369354248047,15
2021-12-11T03:20:00.000,15.424838066101074,15
2021-12-11T03:25:00.000,15.440362930297852,15
2021-12-11T03:30:00.000,15.455185890197754,15
2021-12-11T03:35:00.000,15.463651657104492,15
2021-12-11T03:45:00.000,15.482007026672363,15
2021-12-11T03:50:00.000,15.490472793579102,15
2021-12-11T04:00:00.000,15.503872871398926,15
2021-12-11T04:05:00.000,15.51799201965332,15
2021-12-11T04:10:00.000,15.52928352355957,15
2021-12-11T04:15:00.000,15.549745559692383,15
2021-12-11T04:20:00.000,15.577966690063477,15
2021-12-11T04:25:00.000,15.618891716003418,15
2021-12-11T04:30:00.000,15.664033889770508,15
2021-12-11T04:35:00.000,15.619571685791016,15
2021-12-11T04:40:00.000,15.33083438873291,15
